cluster_279	5	ANLN	SEPTIN2	SEPTIN6	SEPTIN7	SEPTIN9
cluster_280	5	ANXA5	GPI	PA2G4	SND1	TRAP1
cluster_281	5	AP5B1	AP5M1	AP5S1	AP5Z1	SPG11
cluster_282	5	APOA2	EMC1	EMC3	EMC7	EMC8
cluster_283	5	APP	SEPTIN2	SEPTIN4	SEPTIN5	SEPTIN8
cluster_284	5	ARCN1	COPB1	COPB2	COPE	INSR
cluster_285	5	ARCN1	COPB2	COPG1	COPG2	MYC
cluster_286	5	ARHGAP18	DCP1A	DCP1B	EDC3	EDC4
cluster_287	5	ARHGEF12	PSMC2	PSMD13	PSMD3	PSMD6
cluster_288	5	ARHGEF2	PPP2CA	PPP2CB	PPP2R1A	PPP2R2A
cluster_289	5	ARHGEF6	ARHGEF7	FBXO28	GIT1	GIT2
cluster_290	5	ARMC8	GDNF	GID4	MAEA	RANBP10
cluster_291	5	ARMC8	GID4	GID8	MKLN1	SLURP1
cluster_292	5	ARMC8	GID8	RMND5A	RMND5B	SPON1
cluster_293	5	ARMC8	GID8	RMND5B	UBE2H	WDR26
cluster_294	5	ARX	CLTA	CLTB	CLTC	GTSE1
cluster_295	5	ASF1A	ASF1B	MCM2	MCM4	MCM6
cluster_296	5	ASH2L	HCFC1	OGT	RBBP5	WDR5
cluster_297	5	ASPM	MZT2B	TUBGCP2	TUBGCP3	TUBGCP4
cluster_298	5	ATF2	SFN	YWHAB	YWHAG	YWHAZ
cluster_299	5	ATF3	BATF3	DDIT3	MAFF	MAFG
cluster_300	5	ATG10	GABARAP	GABARAPL1	GABARAPL2	MAP1LC3B
cluster_301	5	ATG16L1	CRNKL1	DNAJC17	ISY1	PPIE
cluster_302	5	ATG2A	EMC1	EMC3	EMC4	EMC8
cluster_303	5	ATP6V0D1	ATP6V1A	ATP6V1B2	ATP6V1G1	TMEM63B
cluster_304	5	ATXN1	PSMA1	PSMA4	PSMB1	PSMB4
cluster_305	5	AURKA	DDX17	DHX9	HNRNPD	HNRNPK
cluster_306	5	BAG2	MED16	MED19	MED29	MED9
cluster_307	5	BBS1	BBS2	BBS7	BBS9	CLUAP1
cluster_308	5	BHLHA15	DAP3	MRPS18B	MRPS31	MRPS9
cluster_309	5	BNIP1	CCDC107	SCFD1	STX18	STX5
cluster_310	5	BORCS6	LAMTOR1	LAMTOR2	LAMTOR3	LAMTOR4
cluster_311	5	BRAF	FBXW7	MYB	SMARCA4	SPOP
cluster_312	5	BRD8	EP400P1	MORF4L1	MORF4L2	MRGBP
cluster_313	5	BTRC	EED	EZH2	FBXW11	SUZ12
cluster_314	5	BUD13	CEPT1	DGCR8	GPKOW	HNRNPC
cluster_315	5	BUD13	GPKOW	HADHA	SBDS	ZC3H11A
cluster_316	5	BZW2	EIF3B	PSPC1	RPS11	RPS16
cluster_317	5	C16orf87	HDAC1	HDAC2	MIER1	MIER3
cluster_318	5	C19orf47	DDX39B	THOC1	THOC5	THOC7
cluster_319	5	C2orf49	YWHAE	YWHAG	YWHAQ	YWHAZ
cluster_320	5	CAB39	PDCD10	STK24	STK25	STK26
cluster_321	5	CAMK1	PSMA5	PSMD12	PSMD14	PSMD6
cluster_322	5	CAND1	COPS5	CUL1	CUL3	QDPR
cluster_323	5	CAPRIN1	G3BP1	G3BP2	RACK1	SLC16A11
cluster_324	5	CAPZA2	CARD10	DBN1	MYO19	MYO1C
cluster_325	5	CAPZA2	CHMP4B	DBN1	FLNA	MYO19
cluster_326	5	CAPZA2	CLTCL1	DBN1	LIMA1	MYO19
cluster_327	5	CAPZA2	FBXO46	MYO18A	MYO19	MYO1C
cluster_328	5	CAPZA2	GAS2L1	IQGAP1	MYO19	PPP1CB
cluster_329	5	CASC3	ERH	PNN	RNPS1	THRAP3
cluster_330	5	CAV1	EGFR	PTEN	PTPN11	SMAD4
cluster_331	5	CBX2	H2AZ1	H2BC21	HMGA1	PARP1
cluster_332	5	CCDC22	COMMD1	COMMD3	COMMD8	FAM167A
cluster_333	5	CCDC22	COMMD2	COMMD3	COMMD8	ODAD3
cluster_334	5	CCDC61	YWHAB	YWHAE	YWHAG	YWHAQ
cluster_335	5	CCDC8	YWHAG	YWHAH	YWHAQ	YWHAZ
cluster_336	5	CCDC9	PPP2R1A	PPP2R1B	PPP2R2A	PPP2R2D
cluster_337	5	CCDC93	NUP62	PHF21A	VPS51	VPS53
cluster_338	5	CCT2	CCT4	CCT5	CCT6A	LCOR
cluster_339	5	CCT2	CCT4	CCT6A	CCT7	FBXO45
cluster_340	5	CCT2	CCT6A	CCT7	CCT8	CIAO1
cluster_341	5	CCT2	CCT7	CCT8	DLD	HSD17B10
cluster_342	5	CCT3	CCT4	CCT5	CCT6A	EIF3G
cluster_343	5	CCT3	CCT4	CCT5	CCT7	FECH
cluster_344	5	CCT3	CCT5	CCT6A	CCT8	PLEKHA7
cluster_345	5	CCT3	CCT5	CCT8	TCP1	TRAF3IP3
cluster_346	5	CCT3	CCT6A	CCT8	TCP1	XRCC3
cluster_347	5	CCT3	CCT7	CCT8	STK4	TCP1
cluster_348	5	CCT4	CCT5	CCT7	CDK1	TCP1
cluster_349	5	CCT4	CCT7	CCT8	HMGN5	TCP1
cluster_350	5	CD2BP2	DHX38	PRPF6	SNRNP40	USP39
cluster_351	5	CD44	GTF3C1	GTF3C2	GTF3C3	GTF3C5
cluster_352	5	CD68	COG4	COG5	COG7	COG8
cluster_353	5	CD74	YWHAB	YWHAE	YWHAQ	YWHAZ
cluster_354	5	CDC14B	GINS1	GINS2	GINS3	GINS4
cluster_355	5	CDC25C	GIGYF2	MIF	NF1	SIPA1L1
cluster_356	5	CDC37	CSNK2A1	CSNK2A2	HSP90AA1	HSP90AB1
cluster_357	5	CDC37	FKBP5	HSP90AA1	NOD1	PTGES3
cluster_358	5	CDC37	HSP90AA1	HSP90AB1	RPS6KA1	RPS6KA3
cluster_359	5	CDC5L	LRWD1	ORC2	ORC3	SNW1
cluster_360	5	CDC5L	MRE11	NBN	RAD50	SNW1
cluster_361	5	CDH23	TADA1	TADA3	TAF5L	TAF6L
cluster_362	5	CDK16	KCTD3	RASAL2	SH3KBP1	SYDE1
cluster_363	5	CDK3	CKS1B	COPS5	COPS6	CUL1
cluster_364	5	CDK7	ERCC5	GTF2H2	GTF2H3	GTF2H5
cluster_365	5	CENPH	PSMD11	PSMD12	PSMD13	PSMD6
cluster_366	5	CENPL	PRKRA	RPL13	RPLP0	RRP8
cluster_367	5	CEP128	CEP131	CNTRL	PCM1	SLAIN2
cluster_368	5	CEP128	CEP135	CEP63	OFD1	TANK
cluster_369	5	CEP128	CEP135	OFD1	PCM1	TTLL5
cluster_370	5	CEP128	CEP162	CEP290	IQCB1	PCM1
cluster_371	5	CEP128	CEP164	CEP89	OFD1	PCM1
cluster_372	5	CEP128	CNTRL	ODF2	OFD1	SRSF2
cluster_373	5	CEP152	CNOT1	CNOT10	CNOT3	CNOT9
cluster_374	5	CEP162	IPO5	LCA5	OFD1	PCM1
cluster_375	5	CEP43	PPP2CA	PPP2CB	PPP2R1A	PPP2R1B
cluster_376	5	CGN	EIF4E2	EXOSC5	GIGYF2	NAV1
cluster_377	5	CHD4	DYRK1A	MBD3	MTA1	MTA3
cluster_378	5	CHD4	GATAD2B	MBD3	MTA2	ZGPAT
cluster_379	5	CHEK2	DHX9	HNRNPK	HNRNPU	SYNCRIP
cluster_380	5	CHEK2	GPATCH4	MYBBP1A	RBM28	RRS1
cluster_381	5	CHM	POLR3A	POLR3B	POLR3E	POLR3H
cluster_382	5	CIAO2A	VPS16	VPS18	VPS33A	VPS41
cluster_383	5	CLNS1A	COPRS	PRMT5	RIOK1	WDR77
cluster_384	5	CLNS1A	DDX20	GEMIN2	GEMIN4	GEMIN5
cluster_385	5	CLSTN1	KIF5B	KLC1	KLC2	KLC4
cluster_386	5	CLSTN2	NUP160	NUP37	NUP43	NUP85
cluster_387	5	CNOT1	CNOT11	CNOT6	CNOT9	IZUMO1
cluster_388	5	CNOT10	CNOT2	CNOT3	CNOT7	DISC1
cluster_389	5	CNOT11	CNOT2	CNOT3	NLK	TNKS1BP1
cluster_390	5	CNOT11	CNOT2	CNOT6	CNOT9	THRSP
cluster_391	5	COPA	COPB1	COPB2	COPE	STAT3
cluster_392	5	COPA	COPB1	COPB2	COPG2	SLC16A11
cluster_393	5	COPA	COPB2	COPE	COPG2	HACL2
cluster_394	5	COPA	COPB2	COPE	RAB3GAP1	RAB3GAP2
cluster_395	5	COPA	COPE	COPG2	COPZ1	MCFD2
cluster_396	5	COPS2	COPS3	COPS4	GPS1	WRAP73
cluster_397	5	COPS2	COPS3	COPS6	GPS1	RHOBTB2
cluster_398	5	COPS4	COPS7A	COPS8	GPS1	SLC71A1
cluster_399	5	COPS5	COPS6	CUL2	NEDD8	ZYG11B
cluster_400	5	COPS5	COPS6	CUL3	DCUN1D1	KLHL23
cluster_401	5	COPS5	COPS6	CUL4A	CUL4B	DCAF16
cluster_402	5	CORO2B	MAEA	RANBP10	WDR26	YPEL5
cluster_403	5	CPSF6	SF3A1	SF3B1	SNRPC	WWOX
cluster_404	5	CREB3	STX6	STX7	STX8	VTI1B
cluster_405	5	CREBBP	CSNK2A1	CSNK2A2	CSNK2B	EP300
cluster_406	5	CSGALNACT2	EMC2	EMC3	EMC4	EMC8
cluster_407	5	CSNK2A2	MED20	MED21	MED23	MED6
cluster_408	5	CTTNBP2	CTTNBP2NL	STRIP1	STRIP2	STRN4
cluster_409	5	CUL3	DUT	GABARAP	GABARAPL1	GABARAPL2
cluster_410	5	CYFIP1	NCKAP1	RAC1	WASF1	WASF2
cluster_411	5	CYSRT1	ECE1	KRTAP1-3	KRTAP10-5	KRTAP10-8
cluster_412	5	CYSRT1	HOXA1	INO80B	KRTAP10-8	NOTCH2NLC
cluster_413	5	CYSRT1	KRTAP10-8	KRTAP10-9	NOTCH2NLC	ZNF319
cluster_414	5	DAP3	MRPS10	MRPS18C	MRPS9	ZNF777
cluster_415	5	DARS1	FOXM1	IARS1	LARS1	QARS1
cluster_416	5	DBN1	FLNA	IQGAP1	PRNP	SYNPO
cluster_417	5	DBN1	FLNA	JUP	LIMA1	SYNPO
cluster_418	5	DBT	MCAT	MRPS11	MRPS18C	MRPS6
cluster_419	5	DBT	MRPL18	MRPL53	MRPL58	TRMT61B
cluster_420	5	DCTN1	HAUS4	HAUS6	HAUS7	HAUS8
cluster_421	5	DDX1	FAM98A	FAM98B	RTCB	RTRAF
cluster_422	5	DDX20	FAXC	GEMIN2	GEMIN4	GEMIN8
cluster_423	5	DDX20	GEMIN4	GEMIN7	GEMIN8	SLC7A11
cluster_424	5	DDX23	EFTUD2	PRPF6	PRPF8	SCARB2
cluster_425	5	DDX6	MADD	YWHAG	YWHAH	YWHAZ
cluster_426	5	DDX6	MCRIP1	YWHAG	YWHAH	YWHAQ
cluster_427	5	DDX6	PSD4	YWHAE	YWHAG	YWHAZ
cluster_428	5	DDX6	SPAST	YWHAE	YWHAG	YWHAH
cluster_429	5	DEFB106A	EMC3	EMC4	EMC7	EMC8
cluster_430	5	DENND1A	DENND4C	INPP5E	KCTD3	KIF13B
cluster_431	5	DFFA	YWHAB	YWHAG	YWHAQ	YWHAZ
cluster_432	5	DHX30	LDHD	NOP53	RPL30	ZC3HAV1
cluster_433	5	DIS3L2	H2AC11	LIN28A	RPLP0	SRSF6
cluster_434	5	DKC1	LIN28A	MAPK6	RSL1D1	SRSF5
cluster_435	5	DLG1	LIN7A	LIN7B	LIN7C	MPP2
cluster_436	5	DLGAP5	KRR1	PURG	RPS10	RRS1
cluster_437	5	DRG1	RPS16	RPS3	SRP19	TRADD
cluster_438	5	DSTN	MYH9	MYO18A	MYO1C	PPP1CB
cluster_439	5	DTNBP1	EIPR1	VPS50	VPS51	VPS53
cluster_440	5	DYNC1I2	DYNC1LI1	DYNC1LI2	GIGYF1	PAFAH1B1
cluster_441	5	DYNLL1	DYNLL2	PPP2CB	PPP2R1A	PPP2R1B
cluster_442	5	E2F6	HSD17B14	L3MBTL2	MGA	PCGF6
cluster_443	5	EAF1	TAF1A	TAF1B	TAF1C	TAF1D
cluster_444	5	ECSIT	NDUFAF1	PPP2R1A	PPP2R2A	PPP2R2D
cluster_445	5	EFEMP2	FAM110A	HDAC4	USP21	ZNF638
cluster_446	5	EHMT1	EHMT2	H3-3A	WIZ	ZNF644
cluster_447	5	EIF3A	EIF3E	EIF3F	EIF3L	NUAK1
cluster_448	5	EIF3D	EIF3E	EIF3L	EIF3M	SCYL1
cluster_449	5	EIF4A1	MED10	MED19	MED26	MED9
cluster_450	5	ELAVL2	FAM120A	RBFOX2	RBMS2	UPF1
cluster_451	5	EMC1	EMC10	EMC3	EMC4	SCGB1D1
cluster_452	5	EMC1	EMC2	EMC3	EMC8	SLC35H1
cluster_453	5	EMC2	EMC3	EMC7	LRRC32	MMGT1
cluster_454	5	EMC2	EMC3	EMC8	LPAR1	MMGT1
cluster_455	5	ENKD1	YWHAE	YWHAG	YWHAH	YWHAQ
cluster_456	5	ERLEC1	FAM8A1	OS9	SEL1L	SYVN1
cluster_457	5	EXOSC2	EXOSC4	EXOSC7	EXOSC9	LRRC47
cluster_458	5	FBXO2	GPAA1	PIGK	PIGS	PIGU
cluster_459	5	FGF17	MRPS14	MRPS18C	MRPS7	MRPS9
cluster_460	5	FOXC1	PPP2CB	PPP2R1A	PPP2R2A	PPP2R2D
cluster_461	5	FOXK1	FOXK2	HDAC1	HDAC2	RBBP7
cluster_462	5	FOXR2	POMP	PSMA5	PSMG1	PSMG2
cluster_463	5	FTL	L3MBTL2	MGA	PCGF6	PIPSL
cluster_464	5	G3BP2	RNH1	RPL11	RPL17	SEC61B
cluster_465	5	GABARAP	GABARAPL2	ITGB3	MAP1LC3A	MAP1LC3B
cluster_466	5	GADD45GIP1	MRPL10	MRPL11	MRPL23	PNMA1
cluster_467	5	GATA4	NKX2-5	RPA1	RPA2	RPA3
cluster_468	5	GATA4	NKX2-5	TPM1	TPM3	TPM4
cluster_469	5	GCC2	PSMB1	PSMC5	PSMD13	PSMD2
cluster_470	5	GDPD5	NDUFA12	NDUFA2	NDUFS4	NDUFS6
cluster_471	5	GPKOW	HPF1	ILF3	NPM1	ZC3H11A
cluster_472	5	GPKOW	NPM1	PPIL4	SP2	ZRANB2
cluster_473	5	GRB10	PPP2CA	PPP2R1A	PPP2R2A	PPP2R2D
cluster_474	5	H2AC11	KRR1	RPSA	SRSF5	ZNF335
cluster_475	5	H2AZ1	H2BC21	MSH2	MSH6	PARP1
cluster_476	5	H3C1	SNRPA	SSRP1	SUPT16H	TOP1
cluster_477	5	HAUS3	HAUS6	HAUS7	HAUS8	HSCB
cluster_478	5	HAUS4	HAUS5	HAUS6	HAUS8	SOHLH1
cluster_479	5	HCN1	SEPTIN11	SEPTIN3	SEPTIN6	SEPTIN7
cluster_480	5	HDAC1	HDAC2	KPNA3	KPNA4	RBBP4
cluster_481	5	HIF1AN	PSMC2	PSMC5	PSMD13	PSMD14
cluster_482	5	HLA-C	PSMA2	PSMA6	PSMB4	PSMD6
cluster_483	5	HMGN5	PSMC6	PSMD11	PSMD12	PSMD7
cluster_484	5	HNRNPA1	HNRNPC	KLHL20	TRA2A	ZC3H11A
cluster_485	5	HTRA4	MYH9	PPP1CA	PPP1CB	PPP1CC
cluster_486	5	IARS1	IKBKG	LARS1	MARS1	RARS1
cluster_487	5	IFT122	IFT140	IFT43	WDR19	WDR35
cluster_488	5	INSR	MED14	MED16	MED21	MED27
cluster_489	5	INSR	TRAPPC3	TRAPPC5	TRAPPC8	TRAPPC9
cluster_490	5	INTS7	POLR2B	POLR2E	POLR2F	POLR2K
cluster_491	5	IQGAP1	LZTS2	MYH9	MYO18A	SYNPO
cluster_492	5	IQGAP1	MYO18A	MYO19	MYO1C	TJP2
cluster_493	5	KAT14	MBIP	PPARG	TADA2A	ZZZ3
cluster_494	5	KAT2A	KAT2B	MED23	SUPT20H	TAF6L
cluster_495	5	KATNIP	RPS16	RPS3A	RPS6	YBX1
cluster_496	5	KHDC3L	NLRP5	NLRP7	OOEP	TLE6
cluster_497	5	KPNA3	KPNA4	NCBP1	NCBP2	NCBP3
cluster_498	5	KPNB1	NUP107	NUP153	NUP50	RGPD8
cluster_499	5	KPNB1	NUP107	NUP153	RANBP1	RCC1
cluster_500	5	KPNB1	POLR1D	POLR2E	POLR2F	POLR2K
cluster_501	5	KRTAP10-5	KRTAP10-8	KRTAP5-9	NOTCH2NLA	ZFYVE21
cluster_502	5	KRTAP4-12	KRTAP5-6	KRTAP5-9	KRTAP9-2	LINGO1
cluster_503	5	LAMTOR1	LAMTOR2	RRAGA	RRAGB	RRAGC
cluster_504	5	LGALS3BP	TRAPPC10	TRAPPC3	TRAPPC5	TRAPPC9
cluster_505	5	LIN28A	RPS10	RPS3	SLBP	SRSF6
cluster_506	5	LRRC47	RACK1	RPS11	RPS16	RPS3
cluster_507	5	LRWD1	ORC2	ORC3	ORC5	ORC6
cluster_508	5	LSM4	OLA1	PPIH	PRPF3	PRPF4
cluster_509	5	LTK	MRPS31	MRPS5	MRPS6	MRPS9
cluster_510	5	MAP3K6	SFN	YWHAE	YWHAG	YWHAH
cluster_511	5	MAPRE1	PSMA1	PSMB1	PSMD12	PSMD6
cluster_512	5	MCM2	MCM4	MCM6	SMC1A	SMC3
cluster_513	5	MED1	MED17	MED29	MED8	THRA
cluster_514	5	MED10	MED19	MED26	MED29	TTN
cluster_515	5	MED10	MED20	MED29	MED9	UBB
cluster_516	5	MED11	MED19	MED25	MED31	PRDX1
cluster_517	5	MED19	MED26	MED29	MED9	TMPO
cluster_518	5	MED4	PSMA2	PSMB1	PSMC5	PSMD7
cluster_519	5	MGME1	MRPS17	MRPS2	MRPS23	MRPS25
cluster_520	5	MMGT1	STX12	STX3	STX6	STX8
cluster_521	5	MOB1A	MOB1B	PPP6C	PPP6R1	PPP6R3
cluster_522	5	MRPL10	MRPL20	MRPL50	MRPL51	PSME3
cluster_523	5	MRPL27	MRPL28	MRPL9	MRPS30	THAP3
cluster_524	5	MRPS18B	MRPS2	MRPS31	PTCD3	TBRG4
cluster_525	5	MRPS18C	MRPS5	MRPS7	MRPS9	SULF2
cluster_526	5	MRPS23	MRPS25	MRPS26	MRPS9	SLC12A9
cluster_527	5	MRPS31	MRPS5	MRPS9	PTCD3	ZNF689
cluster_528	5	NABP2	PSMD11	PSMD13	PSMD6	PSMD7
cluster_529	5	NCKAP5L	RABGAP1L	STRN	TUFT1	YEATS4
cluster_530	5	NDUFA1	NDUFA6	NDUFA7	NDUFB2	NDUFV3
cluster_531	5	NDUFA1	NDUFA7	NDUFB4	NDUFS4	NDUFV3
cluster_532	5	NDUFA2	NDUFA7	NDUFB3	NDUFV3	SSMEM1
cluster_533	5	NDUFAF3	NDUFAF4	NDUFAF5	NDUFS3	NDUFS7
cluster_534	5	NDUFB10	NDUFB11	NDUFB5	NDUFC2	TMEM185A
cluster_535	5	NME2	PSMA2	PSMA7	PSMB4	PSMD12
cluster_536	5	NSMCE1	NSMCE2	NSMCE3	SLF2	SMC5
cluster_537	5	OTUB1	SFN	YWHAB	YWHAQ	YWHAZ
cluster_538	5	PAK2	PSMA1	PSMA2	PSMB7	PSMD13
cluster_539	5	PBXIP1	STX12	STX6	STX8	VTI1B
cluster_540	5	PGBD1	SCAND1	ZSCAN20	ZSCAN22	ZSCAN25
cluster_541	5	PLAC1	SUPT20H	SUPT7L	TADA1	TRRAP
cluster_542	5	PNN	RNPS1	SAP18	SLC4A4	SRRM2
cluster_543	5	POLR2B	POLR2J	POLR2K	POLR2L	TANGO6
cluster_544	5	POMK	PSMC1	PSMD14	PSMD7	PSMD8
cluster_545	5	PPIL4	SF3B1	SMAD5	SNRPA	U2AF2
cluster_546	5	PSMA1	PSMA7	PSMB1	PSMD4	SLC31A1
cluster_547	5	PSMA4	PSMC4	PSMD4	TMEM31	UBB
cluster_548	5	PSMA7	PSMC3	PSMD12	PSMD4	SLC38A12
cluster_549	5	PSMB2	PSMC1	PSMC5	PSMC6	UBA52
cluster_550	5	PSMB2	PSMD12	PSMD14	PSMD6	ZDHHC5
cluster_551	5	PSMB9	PSMD11	PSMD12	PSMD6	USP15
cluster_552	5	PSMC1	PSMC4	PSMC6	PSMD14	PSMD3
cluster_553	5	PSMC5	PSMD1	PSMD2	PSMD3	PTP4A1
cluster_554	5	PSMC6	PSMD13	PSMD14	PSMD4	SLC16A12
cluster_555	5	PSMD11	PSMD12	PSMD6	PSMD7	USP20
cluster_556	5	PSMD12	PSMD13	PSMD6	PSMD8	RPS6KA5
cluster_557	5	PSMD13	PSMD14	PSMD3	PSMD7	REX1BD
cluster_558	5	RAB9A	STX12	STX7	STX8	VAMP3
cluster_559	5	RALBP1	SEPTIN10	SEPTIN2	SEPTIN7	SEPTIN9
cluster_560	5	RB1CC1	TRAPPC11	TRAPPC12	TRAPPC13	TRAPPC8
cluster_561	5	REPS2	SFN	YWHAB	YWHAH	YWHAZ
cluster_562	5	SCAND1	ZNF394	ZNF397	ZSCAN20	ZSCAN32
cluster_563	5	SCAND1	ZNF446	ZSCAN16	ZSCAN22	ZSCAN32
cluster_564	5	SCN3B	STX3	STX6	STX8	VTI1B
cluster_565	5	SEPTIN10	SEPTIN14	SEPTIN3	SEPTIN4	SEPTIN5
cluster_566	5	SFN	SHC1	YWHAE	YWHAG	YWHAZ
cluster_567	5	SLC30A10	STX12	STX8	VAMP3	VTI1B
cluster_568	5	SSRP1	SUPT16H	TOP1	XRCC5	XRCC6
cluster_569	5	STX12	STX6	STX8	TMEM86B	VAMP3
cluster_570	5	STX6	STX7	STX8	TMEM205	VAMP4
cluster_571	5	STX6	STX7	STX8	TMEM98	VAMP3
cluster_572	5	TAF10	TAF11	TAF12	TAF13	TAF3
cluster_573	5	ZNF197	ZNF232	ZNF397	ZSCAN20	ZSCAN32
cluster_574	5	ZNF232	ZSCAN20	ZSCAN23	ZSCAN29	ZSCAN32
cluster_575	4	AAR2	EAPP	TSSC4	TTC27
cluster_576	4	AARSD1	PSMC2	PSMD2	PSMD3
cluster_577	4	ABCD3	HRAS	KRAS	NRAS
cluster_578	4	ABCG2	DBN1	MYO5C	SYNPO
cluster_579	4	ABI1	KCNK3	NHSL3	WASF1
cluster_580	4	ABI1	TUBA1B	TUBB	TUBB4B
cluster_581	4	ABL1	ADAM10	FYN	NCK1
cluster_582	4	ABL2	EPHA4	EPHA7	EPHB2
cluster_583	4	ABRA	ACTR10	DCTN4	DCTN6
cluster_584	4	ABRAXAS2	PAAF1	PSMD10	PSMD5
cluster_585	4	ACAD11	HNRNPA2B1	HNRNPH1	ILF2
cluster_586	4	ACAD9	ACKR2	ECSIT	NDUFAF1
cluster_587	4	ACD	ACTB	POT1	TINF2
cluster_588	4	ACD	DBNL	POT1	TERF1
cluster_589	4	ACIN1	PNN	SAP18	TP53
cluster_590	4	ACOT7	POT1	TERF1	TINF2
cluster_591	4	ACOT9	RBM28	RPL11	RPL14
cluster_592	4	ACOX1	UBA1	UBE2N	UBE2V1
cluster_593	4	ACTB	ACTG1	HCN1	SYNGAP1
cluster_594	4	ACTB	MYL12A	MYL12B	MYL6
cluster_595	4	ACTBL2	DBN1	LIMA1	MYH9
cluster_596	4	ACTN4	ARPC1A	ARPC2	SSH1
cluster_597	4	ACTR10	CCDC120	DCTN5	DCTN6
cluster_598	4	ACTR1A	ACTR1B	DYNC1LI1	SLC7A11
cluster_599	4	ACTR2	ACTR3	ARPC4	CHURC1
cluster_600	4	ACTR5	INO80	NFRKB	RAB18
cluster_601	4	ACTR6	CARD8	SRCAP	VPS72
cluster_602	4	ACTR6	DMAP1	VPS72	ZNHIT1
cluster_603	4	ADAM30	SEC11A	SPCS1	SPCS2
cluster_604	4	ADAMTS13	C2CD4B	DICER1	TARBP2
cluster_605	4	ADAMTSL4	CHCHD2	CYSRT1	TRIM42
cluster_606	4	ADAMTSL4	CYSRT1	GNG13	KRTAP9-2
cluster_607	4	ADAMTSL4	FAH	KRTAP10-8	KRTAP5-9
cluster_608	4	ADD3	CAPZA2	MYO19	SYNPO
cluster_609	4	ADIPOQ	PPP3CA	PPP3CB	PPP3R1
cluster_610	4	ADNP2	CBX1	CBX3	CBX5
cluster_611	4	ADRM1	CCDC74A	PSMC5	PSMD8
cluster_612	4	ADRM1	PSMC5	PSMD6	TBRG4
cluster_613	4	AEN	KRTAP10-5	KRTAP10-7	KRTAP10-8
cluster_614	4	AFDN	FAM53C	NCK2	SH3PXD2A
cluster_615	4	AFF1	AFF4	KMT2A	MLLT1
cluster_616	4	AFF4	ARRB2	MLLT1	MLLT3
cluster_617	4	AFG2A	PSMC4	PSMC5	PSMD14
cluster_618	4	AGO1	AGO2	DICER1	TARBP2
cluster_619	4	AGO1	AGO2	PHB1	PHB2
cluster_620	4	AGO1	AGO2	PRMT5	WDR77
cluster_621	4	AGO4	CTR9	LEO1	PAF1
cluster_622	4	AHCYL1	AHCYL2	CPSF4	WDR33
cluster_623	4	AHCYL1	AHCYL2	FOXK1	FOXK2
cluster_624	4	AICDA	CCT4	CCT6A	TCP1
cluster_625	4	AIMP1	ELF3	IARS1	QARS1
cluster_626	4	AIMP1	EPRS1	RARS1	RIN3
cluster_627	4	AKAP11	PRKACB	VAPA	VAPB
cluster_628	4	AKT1	APPL1	EGFR	TP53
cluster_629	4	AKT1	BAX	SMARCA4	TP53
cluster_630	4	AKT1	BRAF	FBXW7	RAB23
cluster_631	4	AKT1	CDH1	EGFR	PTEN
cluster_632	4	AKT1	CREBBP	EP300	TP53
cluster_633	4	AKT1	EGFR	MAP3K5	SMAD4
cluster_634	4	AKT1	EGFR	MBIP	PTPN11
cluster_635	4	AKT1	EGFR	NR3C1	SMARCA4
cluster_636	4	AKT1	FBXW7	KAT6A	SMARCA4
cluster_637	4	AKT1	FBXW7	RAD52	SPOP
cluster_638	4	ALDOC	GPKOW	HNRNPA1	SMNDC1
cluster_639	4	ALPI	KRTAP10-8	KRTAP10-9	NOTCH2NLA
cluster_640	4	ALPK2	FBXO45	MYCBP2	SPRYD3
cluster_641	4	ALYREF	DDX5	HNRNPL	MATR3
cluster_642	4	AMFR	ERLIN1	ERLIN2	TMUB1
cluster_643	4	AMOT	FAM168A	WWP1	WWP2
cluster_644	4	ANAPC1	ANAPC2	ANAPC4	SRP14
cluster_645	4	ANAPC1	ANAPC2	ANAPC5	MED19
cluster_646	4	ANAPC1	ANAPC4	ANAPC5	GPR156
cluster_647	4	ANAPC10	ANAPC11	ANAPC2	ANAPC4
cluster_648	4	ANAPC10	ANAPC4	CDC16	CDC26
cluster_649	4	ANAPC15	DENND1A	GIGYF2	RTKN
cluster_650	4	ANAPC16	ANAPC2	ANAPC4	CCT7
cluster_651	4	ANAPC2	CDC16	CDC27	ZNF408
cluster_652	4	ANAPC4	CDC16	CDC27	RRM2
cluster_653	4	ANK2	LIN28A	NPM1	SF3B1
cluster_654	4	ANKHD1	ANKRD17	HOXA7	HOXB7
cluster_655	4	ANKRD27	YWHAE	YWHAH	YWHAZ
cluster_656	4	ANKRD28	AP2A2	AP2M1	AP2S1
cluster_657	4	ANLN	DBN1	MYO1C	PRKCA
cluster_658	4	ANLN	LIMA1	LYN	MYH9
cluster_659	4	ANTXR1	FLNA	MYH9	MYO19
cluster_660	4	AP1B1	AP1G1	AP2B1	AP2M1
cluster_661	4	AP1B1	AP2A1	AP2M1	SHC2
cluster_662	4	AP1B1	AP2A2	AP2B1	U2AF1
cluster_663	4	AP1B1	AP2A2	EPS15	SLC35A5
cluster_664	4	AP1S2	LRRK2	MAPT	VCP
cluster_665	4	AP2A1	AP2B1	AP2M1	SV2C
cluster_666	4	AP2A1	AP2B1	AP2S1	DNAJC5
